Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
19,"J Wu, L Kramer, R Westermann",Shape interior modeling and mass property optimization using ray-reps,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849316300462,"https://scholar.google.com/scholar?cites=159904837899182051&as_sdt=2005&sciodt=0,5&hl=en",270,2025-02-16 20:07:31,,,,,,,,,19,2.11,6,3,9,"We present a novel method for the modeling and optimization of the material distribution inside 3D shapes, such that their 3D printed replicas satisfy prescribed constraints regarding …",https://orbit.dtu.dk/files/124337142/main.pdf,"https://scholar.google.com/scholar?q=related:49_YVJoYOAIJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
15,"H Zhao, D Gao, M Wang, Z Pan",Real-time edge-aware weighted median filtering on the GPU,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849316301121,"https://scholar.google.com/scholar?cites=15521140408140299505&as_sdt=2005&sciodt=0,5&hl=en",273,2025-02-16 20:07:31,,,,,,,,,15,1.67,4,4,9,Edge-preserving weighted median filtering is a fundamental operator in a great variety of image processing and computer graphics applications. This paper presents a novel real …,,"https://scholar.google.com/scholar?q=related:8fwpePcqZtcJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
17,"M Holloway, C Grimm, T Ju",Template-based surface reconstruction from cross-sections,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849316300553,"https://scholar.google.com/scholar?cites=15492930483122528576&as_sdt=2005&sciodt=0,5&hl=en",274,2025-02-16 20:07:31,,,,,,,,,17,1.89,6,3,9,In this work we explore a new approach to solving the problem of surface reconstruction from cross-section curves. Existing reconstruction methods focus on producing smooth …,https://www.sciencedirect.com/science/article/am/pii/S0097849316300553,"https://scholar.google.com/scholar?q=related:QOFWeDDyAdcJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
12,"S Barbieri, P Meloni, F Usai, LD Spano, R Scateni",An interactive editor for curve-skeletons: SkeletonLab,2016,Computers & graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849316300905,"https://scholar.google.com/scholar?cites=5531109393099413212&as_sdt=2005&sciodt=0,5&hl=en",279,2025-02-16 20:07:31,,,,,,,,,12,1.33,2,5,9,"Curve-skeletons are powerful shape descriptors able to provide higher level information on topology, structure and semantics of a given digital object. Their range of application is wide …",https://iris.unica.it/bitstream/11584/176421/1/Barbieri2016IEC.pdf,"https://scholar.google.com/scholar?q=related:3FaEHbBywkwJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
20,"N Faraj, JM Thiery, T Boubekeur",Multi-material adaptive volume remesher,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849316300620,"https://scholar.google.com/scholar?cites=8175712088486129080&as_sdt=2005&sciodt=0,5&hl=en",281,2025-02-16 20:07:31,,,,,,,,,20,2.22,7,3,9,"We propose a practical iterative remeshing algorithm for multi-material tetrahedral meshes which is solely based on simple local topological operations, such as edge collapse, flip …",,"https://scholar.google.com/scholar?q=related:uC0V5NP2dXEJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
20,"G Chen, G Li, Y Nie, C Xian, A Mao",Stylistic indoor colour design via Bayesian network,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849316301078,"https://scholar.google.com/scholar?cites=18430200998966782814&as_sdt=2005&sciodt=0,5&hl=en",284,2025-02-16 20:07:31,,,,,,,,,20,2.22,4,5,9,Colour plays an important role in interior design. A good colour scheme can usually convey some particular design philosophy and define a specific household style. Given the planar …,,"https://scholar.google.com/scholar?q=related:Xut2Qik6xf8J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
13,"P Hermosilla, V Guallar, A Vinacua, PP Vázquez",High quality illustrative effects for molecular rendering,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S009784931500120X,"https://scholar.google.com/scholar?cites=15835718079433117779&as_sdt=2005&sciodt=0,5&hl=en",289,2025-02-16 20:07:31,,,,,,,,,13,1.44,3,4,9,"All-atom simulations are crucial in biotechnology. In Pharmacology, for example, molecular knowledge of protein-drug interactions is essential in the understanding of certain …",,"https://scholar.google.com/scholar?q=related:U5DXJ7HFw9sJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
10,"A Baldacci, R Kamenický, A Rie�?ický, P Cignoni, ...",GPU-based approaches for shape diameter function computation and its applications focused on skeleton extraction,2016,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849316300796,"https://scholar.google.com/scholar?cites=306742612929273269&as_sdt=2005&sciodt=0,5&hl=en",295,2025-02-16 20:07:31,,,,,,,,,10,1.11,2,5,9,In this paper two approaches for the computation of the shape diameter function (SDF) on the GPU are outlined and compared. The SDF is a scalar function describing the local …,,"https://scholar.google.com/scholar?q=related:td0fAcjEQQQJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
14,"CY Hsieh, YS Wang",Traffic situation visualization based on video composition,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849315001107,"https://scholar.google.com/scholar?cites=4061688366685672974&as_sdt=2005&sciodt=0,5&hl=en",296,2025-02-16 20:07:31,,,,,,,,,14,1.56,7,2,9,"Vehicle detectors (VDs) are usually distributed in a road network to detect macroscopic traffic situations. These detectors provide global information such as vehicle flows, average …",https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=480c8257b86462a5fed475fbc8f35ce799879116,"https://scholar.google.com/scholar?q=related:DtaivAwEXjgJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
18,"S Zhang, J Guo, H Zhang, X Jia, DM Yan, J Yong, ...",Capacity constrained blue-noise sampling on surfaces,2016,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849315001971,"https://scholar.google.com/scholar?cites=4475779049036176773&as_sdt=2005&sciodt=0,5&hl=en",306,2025-02-16 20:07:31,,,,,,,,,18,2.0,3,7,9,We present a novel method for high-quality blue-noise sampling on mesh surfaces with prescribed cell-sizes for the underlying tessellation (capacity constraint). Unlike the previous …,https://repository.kaust.edu.sa/bitstream/handle/10754/621791/2016.C%26G.Zhang.pdf?sequence=1&isAllowed=y,"https://scholar.google.com/scholar?q=related:hd3v1lQpHT4J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
11,"W Chen, W Chen, H Chen, Z Zhang, H Qu",An energy-saving color scheme for direct volume rendering,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849315001181,"https://scholar.google.com/scholar?cites=1045366711971720807&as_sdt=2005&sciodt=0,5&hl=en",309,2025-02-16 20:07:31,,,,,,,,,11,1.22,2,5,9,Energy-adaptive color selection or design has recently received much attention with the spreading of the organic light emitting diode (OLED) display. Current solutions optimize …,,"https://scholar.google.com/scholar?q=related:Z64XZ3zjgQ4J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
12,"TC Knott, TW Kuhlen",Accurate and adaptive contact modeling for multi-rate multi-point haptic rendering of static and deformable environments,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849316300206,"https://scholar.google.com/scholar?cites=5373767733577161139&as_sdt=2005&sciodt=0,5&hl=en",314,2025-02-16 20:07:31,,,,,,,,,12,1.33,6,2,9,"Common approaches for the haptic rendering of complex scenarios employ multi-rate simulation schemes. Here, the collision queries or the simulation of a complex deformable …",https://vci.rwth-aachen.de/vr/media/papers/Knott2016_AccurateAdaptiveContactModelingForMultiRateMultPointHapticRendering.pdf,"https://scholar.google.com/scholar?q=related:s5lSQUh1k0oJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
11,"V Léon, N Bonneel, G Lavoué, JP Vandeborre",Continuous semantic description of 3d meshes,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849315001211,"https://scholar.google.com/scholar?cites=14630940387467323298&as_sdt=2005&sciodt=0,5&hl=en",317,2025-02-16 20:07:31,,,,,,,,,11,1.22,3,4,9,"We propose a novel high-level signature for continuous semantic description of 3D shapes. Given an approximately segmented and labeled 3D mesh, our descriptor consists of a set of …",https://hal.science/hal-01196895/file/source.pdf,"https://scholar.google.com/scholar?q=related:oufnrMOKC8sJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
16,"K Mikami, Y Nakamura, A Ito, M Kawashima, ...",Effectiveness of Game Jam-based iterative program for game production in Japan,2016,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849316300863,"https://scholar.google.com/scholar?cites=10703199499310292090&as_sdt=2005&sciodt=0,5&hl=en",318,2025-02-16 20:07:31,,,,,,,,,16,1.78,3,5,9,"In this paper, we will introduce a game production program to iterate multiple game development cycles in a limited period. In one semester, we executed a game development …",,"https://scholar.google.com/scholar?q=related:elyHlDxniZQJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
12,"J Chen, S Gao, R Wang, H Wu",An approach to achieving optimized complex sheet inflation under constraints,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849316300449,"https://scholar.google.com/scholar?cites=1924371752530602291&as_sdt=2005&sciodt=0,5&hl=en",320,2025-02-16 20:07:31,,,,,,,,,12,1.33,3,4,9,Sheet inflation is an enhanced and more general version of the classic pillowing procedure [1] used to modify hexahedral meshes. The flexibility of sheet inflation makes it a valuable …,,"https://scholar.google.com/scholar?q=related:M-lhxem9tBoJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
10,"Z Xiao, J Chen, Y Zheng, J Zheng, D Wang",Booleans of triangulated solids by a boundary conforming tetrahedral mesh generation approach,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849316300358,"https://scholar.google.com/scholar?cites=17848134994092131758&as_sdt=2005&sciodt=0,5&hl=en",322,2025-02-16 20:07:31,,,,,,,,,10,1.11,2,5,9,A new algorithm is proposed to recast Boolean operations of triangulated solids as a boundary conforming tetrahedral meshing problem. Different from those existing algorithms …,,"https://scholar.google.com/scholar?q=related:roUUsjZQsfcJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
11,"X Su, X Chen, Q Fu, H Fu",Cross-class 3D object synthesis guided by reference examples,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849315001028,"https://scholar.google.com/scholar?cites=3731324093903588413&as_sdt=2005&sciodt=0,5&hl=en",323,2025-02-16 20:07:31,,,,,,,,,11,1.22,3,4,9,"Re-combining parts of existing 3D object models is an interesting and efficient technique to create novel shape collections. However, due to the lack of direct parts' correspondence …",https://scholars.cityu.edu.hk/files/15840024/12_5455679_CAG_Cross_class_postprint.pdf,"https://scholar.google.com/scholar?q=related:Pcz6dn5TyDMJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
6,"W Thaller, U Augsdörfer, DW Fellner",Procedural mesh features applied to subdivision surfaces using graph grammars,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849316300577,"https://scholar.google.com/scholar?cites=3106387319085979835&as_sdt=2005&sciodt=0,5&hl=en",331,2025-02-16 20:07:31,,,,,,,,,6,0.67,2,3,9,A typical industrial design modelling scenario involves defining the overall shape of a product followed by adding detail features. Procedural features are well-established in …,,"https://scholar.google.com/scholar?q=related:u9jl8M4aHCsJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
12,"C Wang, X Hu, X Fu, L Liu",Bijective spherical parametrization with low distortion,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849316300486,"https://scholar.google.com/scholar?cites=4616210562623356019&as_sdt=2005&sciodt=0,5&hl=en",334,2025-02-16 20:07:31,,,,,,,,,12,1.33,3,4,9,Computing a bijective spherical parametrization of a genus-0 surface with low distortion is a fundamental task in geometric modeling and processing. Current methods for spherical …,http://staff.ustc.edu.cn/~lgliu/Publications/Publications/2016_SMI_BijectiveSphericalParametrization.pdf,"https://scholar.google.com/scholar?q=related:czySiQwTEEAJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
9,"D Ponciano, M Seefelder, R Marroquim",Graph-based interactive volume exploration,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849316300802,"https://scholar.google.com/scholar?cites=2122975409169614640&as_sdt=2005&sciodt=0,5&hl=en",335,2025-02-16 20:07:31,,,,,,,,,9,1.0,3,3,9,The exploration of volumetric datasets is a challenging task due to its three-dimensional nature. Segmenting or classifying the volume helps to reduce the dimensionality of the …,,"https://scholar.google.com/scholar?q=related:MMdx-uJSdh0J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
12,"JH Nah, Y Suh, Y Lim",L-Bench: An Android benchmark set for low-power mobile GPUs,2016,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S009784931630111X,"https://scholar.google.com/scholar?cites=2256747349751310570&as_sdt=2005&sciodt=0,5&hl=en",337,2025-02-16 20:07:31,,,,,,,,,12,1.33,4,3,9,"In recent years GPUs have become one of the most important components in mobile application processors (APs). Thus, performance measurement and analysis of mobile …",https://nahjaeho.github.io/papers/CAG16/CAG16.pdf,"https://scholar.google.com/scholar?q=related:6ii7AcKTUR8J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
18,"E Akleman, S Ke, Y Wu, N Kalantar, AR Borhani, ...",Construction with physical version of quad-edge data structures,2016,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849316300516,"https://scholar.google.com/scholar?cites=2719260721320296991&as_sdt=2005&sciodt=0,5&hl=en",339,2025-02-16 20:07:31,,,,,,,,,18,2.0,3,6,9,"In this work, we demonstrate that quad-edge mesh data structure can efficiently be used to construct large shapes. We have developed a system to unfold any polygonal mesh based …",https://www.sciencedirect.com/science/article/am/pii/S0097849316300516,"https://scholar.google.com/scholar?q=related:HwL4ATjBvCUJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
